season,internal_player_id,fantasypros_id,player_name,position,nfl_team,drafted,jugg_salary,jugg_owner,espn_salary_cap_value,espn_overall_rank,espn_position_rank,adp_espn,adp_yahoo,projected_points_jugg,prior_jugg_salary,player_pool_source
2025,nfl:gsis:00-0037263,24172,Tyler Allgeier,RB,ARI,False,,,1,132,45,163.0,190.0,86.406,,espn
2025,nfl:gsis:00-0037267,22921,Jerome Ford,RB,WAS,False,,,1,130,43,139.0,178.0,106.317,2,espn
2025,nfl:gsis:00-0037525,22969,Jordan Mason,RB,MIN,True,1,Phil Carr,3,95,35,119.0,85.0,117.164,1,espn_and_jugg
2025,nfl:gsis:00-0037545,24687,Rashid Shaheed,WR,SEA,False,,,2,111,53,135.0,160.0,115.437,,espn
2025,nfl:gsis:00-0037692,26068,Brandon Aubrey,K,DAL,True,5,Nate Corbett,1,184,4,107.0,97.0,140.1,4,espn_and_jugg
2025,nfl:gsis:00-0037740,23072,Garrett Wilson,WR,NYJ,True,11,Lee Krassner,13,49,21,41.0,38.0,143.554,47,espn_and_jugg
2025,nfl:gsis:00-0037744,22936,Trey McBride,TE,ARI,True,30,Ken Moller,34,21,2,25.0,27.0,139.098,19,espn_and_jugg
2025,nfl:gsis:00-0037746,20094,Brian Robinson Jr.,RB,ATL,True,2,Ken Moller,0,195,58,168.0,92.0,70.445,7,espn_and_jugg
2025,nfl:gsis:00-0037801,18520,KaVontae Turpin,WR,DAL,False,,,0,231,87,,,47.638,,espn
2025,nfl:gsis:00-0037809,23982,Chig Okonkwo,TE,WAS,False,,,0,215,24,,139.0,73.968,,espn
2025,nfl:gsis:00-0037816,23794,Romeo Doubs,WR,NE,False,,,1,157,65,223.0,,84.49,,espn
2025,nfl:gsis:00-0037834,19797,Brock Purdy,QB,SF,False,,,3,89,10,78.0,69.0,337.32,1,espn
2025,nfl:gsis:00-0037837,23739,Calvin Austin III,WR,NYG,False,,,0,210,80,,,75.986,,espn
2025,nfl:gsis:00-0037838,23781,Isaiah Likely,TE,NYG,False,,,0,290,31,202.0,173.0,73.194,,espn
2025,nfl:gsis:00-0037840,23059,Kyren Williams,RB,LAR,True,37,Lee Krassner,33,22,10,29.0,26.0,221.264,56,espn_and_jugg
2025,nfl:gsis:00-0038041,22718,Jake Ferguson,TE,DAL,True,1,Phil Carr,1,142,17,137.0,114.0,82.456,3,espn_and_jugg
2025,nfl:gsis:00-0038117,22985,Wan'Dale Robinson,WR,TEN,False,,,1,139,58,169.0,,82.248,,espn
2025,nfl:gsis:00-0038120,22982,Breece Hall,RB,NYJ,True,21,Brandon Martin,17,45,20,51.0,45.0,178.681,65,espn_and_jugg
2025,nfl:gsis:00-0038124,23886,Christian Watson,WR,GB,False,,,0,228,84,,,50.21,3,espn
2025,nfl:gsis:00-0038129,23181,Cade Otton,TE,TB,False,,,0,206,22,243.0,157.0,75.315,,espn
2025,nfl:gsis:00-0038134,23021,Kenneth Walker III,RB,KC,True,24,Nate Corbett,17,44,19,47.0,39.0,178.42,20,espn_and_jugg
2025,nfl:gsis:00-0038454,25360,Keaton Mitchell,RB,LAC,False,,,0,277,84,,,54.033,,espn
2025,nfl:gsis:00-0038542,23133,Bijan Robinson,RB,ATL,True,68,Julius Berotte,56,2,1,2.0,2.0,266.064,64,espn_and_jugg
2025,nfl:gsis:00-0038543,23070,Jaxon Smith-Njigba,WR,SEA,True,23,Joey Breeland,15,46,18,37.0,33.0,151.578,4,espn_and_jugg
2025,nfl:gsis:00-0038544,23123,Quentin Johnston,WR,LAC,False,,,0,227,83,,,69.85,,espn
2025,nfl:gsis:00-0038551,24360,Kendre Miller,RB,NO,False,,,0,162,57,,,73.074,,espn
2025,nfl:gsis:00-0038555,22908,Tank Bigsby,RB,PHI,True,1,Nate Corbett,2,115,37,134.0,113.0,98.321,2,espn_and_jugg
2025,nfl:gsis:00-0038559,25333,Michael Wilson,WR,ARI,False,,,1,159,67,,,78.618,,espn
2025,nfl:gsis:00-0038597,25324,Chase Brown,RB,CIN,True,46,Lee Krassner,25,32,12,24.0,24.0,208.583,1,espn_and_jugg
2025,nfl:gsis:00-0038611,22986,Chris Rodriguez Jr.,RB,JAX,False,,,0,249,78,,,53.565,,espn
2025,nfl:gsis:00-0038619,25335,Andrei Iosivas,WR,CIN,False,,,0,234,90,,,59.736,,espn
2025,nfl:gsis:00-0038621,25304,DeMario Douglas,WR,NE,False,,,1,153,61,201.0,,87.032,,espn
2025,nfl:gsis:00-0038705,25654,Emari Demercado,RB,KC,False,,,0,265,81,,,19.168,,espn
2025,nfl:gsis:00-0038797,25885,Emanuel Wilson,RB,SEA,False,,,0,250,79,,,36.788,,espn
2025,nfl:gsis:00-0038933,25247,Dalton Kincaid,TE,BUF,False,,,1,128,14,129.0,118.0,83.579,11,espn
2025,nfl:gsis:00-0038935,25345,Brenton Strange,TE,JAX,False,,,0,167,20,193.0,196.0,74.883,,espn
2025,nfl:gsis:00-0038951,23679,Sean Tucker,RB,TB,False,,,0,251,80,,,36.302,,espn
2025,nfl:gsis:00-0038976,23080,Marvin Mims Jr.,WR,DEN,False,,,1,140,59,165.0,193.0,106.689,,espn
2025,nfl:gsis:00-0038979,25287,Cedric Tillman,WR,CLE,False,,,1,136,55,160.0,,96.415,,espn
2025,nfl:gsis:00-0038994,23107,Jordan Addison,WR,MIN,False,,,4,79,41,109.0,96.0,113.571,2,espn
2025,nfl:gsis:00-0038996,25298,Tucker Kraft,TE,GB,True,1,George Rodman,1,126,12,106.0,82.0,92.602,,espn_and_jugg
2025,nfl:gsis:00-0038997,24706,Josh Downs,WR,IND,True,1,Robbie Bagwell,2,108,50,132.0,137.0,103.453,,espn_and_jugg
2025,nfl:gsis:00-0039021,25322,Roschon Johnson,RB,CHI,False,,,0,221,63,,,67.616,,espn
2025,nfl:gsis:00-0039032,25323,Tyjae Spears,RB,TEN,False,,,0,212,60,204.0,182.0,74.885,2,espn
2025,nfl:gsis:00-0039040,23136,De'Von Achane,RB,MIA,True,52,Joey Breeland,36,19,9,14.0,17.0,218.292,23,espn_and_jugg
2025,nfl:gsis:00-0039064,22916,Zay Flowers,WR,BAL,True,6,Ken Moller,14,48,20,54.0,59.0,147.429,2,espn_and_jugg
2025,nfl:gsis:00-0039065,22978,Sam LaPorta,TE,DET,True,8,Nate Corbett,8,61,4,50.0,47.0,119.507,29,espn_and_jugg
2025,nfl:gsis:00-0039067,23113,Rashee Rice,WR,KC,True,1,Brad Beissner,9,59,30,76.0,74.0,104.914,7,espn_and_jugg
2025,nfl:gsis:00-0039075,23180,Puka Nacua,WR,LAR,True,40,Brandon Martin,51,9,5,10.0,13.0,184.056,37,espn_and_jugg
2025,nfl:gsis:00-0039139,22968,Jahmyr Gibbs,RB,DET,True,62,Robbie Bagwell,54,5,3,5.0,4.0,259.434,47,espn_and_jugg
2025,nfl:gsis:00-0039146,23020,Jayden Reed,WR,GB,True,1,Robbie Bagwell,2,107,49,130.0,120.0,111.765,2,espn_and_jugg
2025,nfl:gsis:00-0039150,22900,Bryce Young,QB,CAR,False,,,0,218,25,191.0,158.0,285.641,,espn
2025,nfl:gsis:00-0039163,23071,C.J. Stroud,QB,HOU,False,,,1,124,18,123.0,128.0,304.533,12,espn
2025,nfl:gsis:00-0039164,24347,Anthony Richardson Sr.,QB,IND,True,1,George Rodman,0,310,35,237.0,,62.045,15,espn_and_jugg
2025,nfl:gsis:00-0039165,23152,Zach Charbonnet,RB,SEA,True,14,Lee Krassner,2,119,41,125.0,101.0,119.239,1,espn_and_jugg
2025,nfl:gsis:00-0039172,26075,Jake Bates,K,DET,True,1,Phil Carr,1,181,1,100.0,135.0,128.93,1,espn_and_jugg
2025,nfl:gsis:00-0039337,25409,Malik Nabers,WR,NYG,True,40,Joey Breeland,52,8,4,8.0,11.0,184.322,10,espn_and_jugg
2025,nfl:gsis:00-0039338,22955,Brock Bowers,TE,LV,True,41,Joey Breeland,35,20,1,20.0,21.0,147.284,5,espn_and_jugg
2025,nfl:gsis:00-0039342,26136,Xavier Legette,WR,CAR,False,,,2,112,54,144.0,,95.969,,espn
2025,nfl:gsis:00-0039356,24334,Ja'Tavion Sanders,TE,CAR,False,,,0,292,33,353.0,,58.556,,espn
2025,nfl:gsis:00-0039361,25981,Bucky Irving,RB,TB,True,35,Phil Carr,32,23,11,22.0,19.0,209.959,,espn_and_jugg
2025,nfl:gsis:00-0039363,26392,Isaac Guerendo,RB,SF,False,,,0,247,76,,168.0,41.831,,espn
2025,nfl:gsis:00-0039376,23081,Spencer Rattler,QB,NO,False,,,0,296,32,,,201.966,,espn
2025,nfl:gsis:00-0039384,22980,Tyrone Tracy Jr.,RB,NYG,True,1,Joey Breeland,6,72,26,82.0,79.0,145.558,,espn_and_jugg
2025,nfl:gsis:00-0039409,26475,Cam Little,K,JAX,True,1,Ken Moller,,,,167.0,176.0,118.83,,jugg_exception
2025,nfl:gsis:00-0039491,26403,Jalen Coker,WR,CAR,False,,,0,233,89,,,63.3,,espn
2025,nfl:gsis:00-0039732,22910,Bo Nix,QB,DEN,True,8,Joey Breeland,3,87,8,67.0,65.0,336.226,,espn_and_jugg
2025,nfl:gsis:00-0039738,23013,Blake Corum,RB,LAR,False,,,0,223,65,,,59.15,2,espn
2025,nfl:gsis:00-0039746,22930,Will Shipley,RB,PHI,False,,,1,150,53,208.0,,38.982,,espn
2025,nfl:gsis:00-0039750,26478,Joshua Karty,K,FA,False,,,0,237,13,,207.0,122.62,,espn
2025,nfl:gsis:00-0039793,26335,AJ Barner,TE,SEA,False,,,0,311,35,,,44.797,,espn
2025,nfl:gsis:00-0039794,24346,Braelon Allen,RB,NYJ,False,,,1,134,47,152.0,99.0,78.652,,espn
2025,nfl:gsis:00-0039798,25977,Isaiah Davis,RB,NYJ,False,,,0,266,82,,,24.51,,espn
2025,nfl:gsis:00-0039811,23118,MarShawn Lloyd,RB,GB,False,,,0,225,66,,,58.354,,espn
2025,nfl:gsis:00-0039847,23104,Theo Johnson,TE,NYG,False,,,0,259,28,,,67.332,,espn
2025,nfl:gsis:00-0039849,23064,Marvin Harrison Jr.,WR,ARI,True,19,Ken Moller,22,36,17,44.0,37.0,152.742,23,espn_and_jugg
2025,nfl:gsis:00-0039851,23046,Drake Maye,QB,NE,True,1,Robbie Bagwell,2,105,13,117.0,108.0,301.455,,espn_and_jugg
2025,nfl:gsis:00-0039868,23092,Troy Franklin,WR,DEN,False,,,0,230,86,,,63.476,,espn
2025,nfl:gsis:00-0039874,25987,Jaylen Wright,RB,MIA,False,,,0,241,70,,172.0,66.985,,espn
2025,nfl:gsis:00-0039875,26191,Ray Davis,RB,BUF,False,,,1,149,52,189.0,174.0,85.27,,espn
2025,nfl:gsis:00-0039890,24357,Adonai Mitchell,WR,NYJ,False,,,0,229,85,,,50.557,1,espn
2025,nfl:gsis:00-0039893,23000,Brian Thomas Jr.,WR,JAX,True,38,Phil Carr,43,14,8,17.0,14.0,182.623,1,espn_and_jugg
2025,nfl:gsis:00-0039894,23019,Xavier Worthy,WR,KC,True,4,Nate Corbett,15,47,19,49.0,57.0,153.986,9,espn_and_jugg
2025,nfl:gsis:00-0039901,26019,Keon Coleman,WR,BUF,False,,,2,98,44,108.0,164.0,118.301,,espn
2025,nfl:gsis:00-0039910,22902,Jayden Daniels,QB,WAS,True,25,Phil Carr,27,30,3,27.0,28.0,381.317,6,espn_and_jugg
2025,nfl:gsis:00-0039915,26122,Ladd McConkey,WR,LAC,True,27,Nate Corbett,23,34,15,30.0,25.0,164.618,,espn_and_jugg
2025,nfl:gsis:00-0039916,26214,Ricky Pearsall,WR,SF,True,2,Brad Beissner,5,75,37,86.0,87.0,124.227,,espn_and_jugg
2025,nfl:gsis:00-0039917,22973,Michael Penix Jr.,QB,ATL,False,,,0,200,24,181.0,151.0,286.498,,espn
2025,nfl:gsis:00-0039918,23084,Caleb Williams,QB,CHI,False,,,2,104,12,111.0,110.0,312.261,,espn
2025,nfl:gsis:00-0039919,25411,Rome Odunze,WR,CHI,True,2,Brad Beissner,7,64,32,75.0,77.0,124.656,2,espn_and_jugg
2025,nfl:gsis:00-0039921,25388,Trey Benson,RB,ARI,False,,,2,120,42,149.0,179.0,94.928,1,espn
2025,nfl:gsis:00-0039923,23018,J.J. McCarthy,QB,MIN,False,,,1,123,17,136.0,130.0,320.608,,espn
2025,nfl:gsis:00-0040074,27534,Tyler Loop,K,BAL,False,,,1,190,10,176.0,208.0,129.74,,espn
2025,nfl:gsis:00-0040122,25989,Ashton Jeanty,RB,LV,True,51,Phil Carr,46,12,6,11.0,12.0,221.121,,espn_and_jugg
2025,nfl:gsis:00-0040124,25417,Tetairoa McMillan,WR,CAR,True,3,Ken Moller,11,53,24,59.0,68.0,141.811,,espn_and_jugg
2025,nfl:gsis:00-0040126,26006,Colston Loveland,TE,CHI,False,,,1,125,11,112.0,127.0,77.383,,espn
2025,nfl:gsis:00-0040128,26434,Tyler Warren,TE,IND,True,1,Robbie Bagwell,2,113,10,90.0,102.0,93.994,,espn_and_jugg
2025,nfl:gsis:00-0040129,23062,Emeka Egbuka,WR,TB,True,1,Robbie Bagwell,6,73,35,81.0,86.0,115.963,,espn_and_jugg
2025,nfl:gsis:00-0040130,27077,Jayden Higgins,WR,HOU,True,1,Phil Carr,1,138,57,150.0,187.0,89.256,,espn_and_jugg
2025,nfl:gsis:00-0040134,27211,Pat Bryant,WR,DEN,False,,,0,203,75,,,59.798,,espn
2025,nfl:gsis:00-0040142,27165,Kaleb Johnson,RB,PIT,True,3,Phil Carr,3,94,34,98.0,75.0,146.108,,espn_and_jugg
2025,nfl:gsis:00-0040162,27102,Dylan Sampson,RB,CLE,True,1,Brandon Martin,1,146,49,180.0,177.0,92.049,,espn_and_jugg
2025,nfl:gsis:00-0040170,27059,Elic Ayomanor,WR,TEN,False,,,0,202,74,,,54.71,,espn
2025,nfl:gsis:00-0040179,27097,DJ Giddens,RB,IND,False,,,0,226,67,,,30.273,,espn
2025,nfl:gsis:00-0040198,25984,Ollie Gordon II,RB,MIA,False,,,1,151,54,172.0,165.0,71.637,,espn
2025,nfl:gsis:00-0040202,23682,Devin Neal,RB,NO,False,,,0,244,73,,,43.355,,espn
2025,nfl:gsis:00-0040205,27045,Kalel Mullings,RB,TEN,False,,,0,276,83,,,20.915,,espn
2025,nfl:gsis:00-0040236,27131,Kyle Monangai,RB,CHI,False,,,0,243,72,,,45.768,,espn
2025,nfl:gsis:00-0040242,27316,Jacory Croskey-Merritt,RB,WAS,False,,,4,81,28,87.0,109.0,128.101,,espn
2025,nfl:gsis:00-0040583,27520,Woody Marks,RB,HOU,False,,,1,160,55,,,52.244,,espn
2025,nfl:gsis:00-0040586,24344,Jaydon Blue,RB,DAL,True,1,Phil Carr,1,133,46,157.0,169.0,89.437,,espn_and_jugg
2025,nfl:gsis:00-0040666,25395,Omarion Hampton,RB,LAC,True,35,Phil Carr,22,37,14,39.0,35.0,182.842,,espn_and_jugg
2025,nfl:gsis:00-0040667,26024,Matthew Golden,WR,GB,True,2,Joey Breeland,7,66,34,79.0,106.0,126.396,,espn_and_jugg
2025,nfl:gsis:00-0040668,25968,Shedeur Sanders,QB,CLE,False,,,0,316,37,211.0,124.0,41.61,,espn
2025,nfl:gsis:00-0040673,22884,Jalen Milroe,QB,SEA,False,,,0,317,38,311.0,,25.093,,espn
2025,nfl:gsis:00-0040676,24755,Cam Ward,QB,TEN,False,,,0,199,23,175.0,144.0,279.92,,espn
2025,nfl:gsis:00-0040691,23160,Jaxson Dart,QB,NYG,False,,,0,301,33,210.0,,57.892,,espn
2025,nfl:gsis:00-0040692,24335,Jarquez Hunter,RB,LAR,False,,,0,248,77,,,44.363,,espn
2025,nfl:gsis:00-0040704,23150,Dillon Gabriel,QB,CLE,False,,,0,315,36,,,54.037,,espn
2025,nfl:gsis:00-0040715,27166,Cam Skattebo,RB,NYG,True,1,Robbie Bagwell,2,114,36,101.0,126.0,94.954,,espn_and_jugg
2025,nfl:gsis:00-0040718,26034,Travis Hunter,WR,JAX,True,2,Ken Moller,5,74,36,73.0,71.0,126.192,,espn_and_jugg
2025,nfl:gsis:00-0040719,27297,Bhayshul Tuten,RB,JAX,False,,,2,118,40,148.0,153.0,81.283,,espn
2025,nfl:gsis:00-0040727,26215,Tre' Harris,WR,LAC,False,,,1,158,66,,,73.72,,espn
2025,nfl:gsis:00-0040730,27142,RJ Harvey,RB,DEN,True,9,George Rodman,6,70,24,74.0,55.0,152.017,,espn_and_jugg
2025,nfl:gsis:00-0040734,23065,TreVeyon Henderson,RB,NE,True,14,Robbie Bagwell,18,43,18,48.0,53.0,170.294,,espn_and_jugg
2025,nfl:gsis:00-0040735,27016,Luther Burden III,WR,CHI,False,,,0,164,69,213.0,170.0,75.966,,espn
2025,nfl:gsis:00-0040736,26005,Mason Taylor,TE,NYJ,False,,,0,207,23,,199.0,68.237,,espn
2025,nfl:gsis:00-0040739,23004,Elijah Arroyo,TE,SEA,False,,,0,217,26,,159.0,58.588,,espn
2025,nfl:gsis:00-0040743,23096,Tyler Shough,QB,NO,False,,,0,302,34,,,60.598,,espn
2025,nfl:gsis:00-0040784,25391,Quinshon Judkins,RB,CLE,True,2,Joey Breeland,1,147,50,158.0,116.0,96.122,,espn_and_jugg
